time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
519300,0.09693059916660474,0.0014714005714466794,0.07790138908406163,0.07560230365793785,0.17579219463225115,0.06308794632180081,0.17160076574137406,0.03780824332384469,0.08975512389822171,0.05109134512035496,0.10404623035213945,3.9164780423024936,0.22642341863191007,0.11133020609968014,0.14092492694476988,0.008832562333758176,0.015582204082839723,0.01290011048605777,0.24488317640254564,0.27635886597234816,0.12969327248923435,0.13234282535842823,0.17274733332362047,0.013910775242315765,0.2580590609164517,0.013863332935727612,0.029694653964682516,0.019082457955455823,0.0374522248340341,0.03184637073240282
519600,0.012665177826406193,0.0022152352185074164,0.043012792412731926,0.05774511205382993,0.13318418040246627,0.03381928055821248,0.0876181663516249,0.023813485712828708,0.05673766314932749,0.035952076423761525,0.0492018907450813,2.69856771116698,0.16427208151322503,0.05685510739695587,0.1226902069950242,0.0075711087879568595,0.011839341650002666,0.006786232077956811,0.13820516742305955,0.18022899162333772,0.05557551945274497,0.09634737002472349,0.11697947813397036,0.049144207159272923,0.16254405724205867,0.008509686904432101,0.017020052980804223,0.012275986420036133,0.024200048320096812,0.019771778094735737
519900,0.012345183475062527,0.0018068999883951165,0.030222149644380636,0.04480788437368233,0.09613384015401039,0.02101629597936494,0.055978547653140254,0.01638792184667892,0.03941614100448021,0.025585748179395296,0.02669186417350744,1.942861551033797,0.11655673000819178,0.04124980526128752,0.09044033695345632,0.005638853264663624,0.008626168298704329,0.004396535680498914,0.09355196002098154,0.118396268839291,0.03300757389770581,0.06862509733439026,0.07663522861939498,0.03596224841636797,0.11345180089030293,0.005919968181871127,0.012073263375953047,0.008593116259945077,0.016558008174378358,0.013514670281104202
520200,0.0921127391450085,0.002839338083404641,0.09132461630232314,0.09013384608509512,0.22710737561661176,0.0763399089502812,0.20514433662496145,0.048228362885865295,0.11520694838569767,0.06635162749798695,0.11189886517230008,5.0116730512983025,0.2979521312604234,0.13198059303292098,0.20981378256019667,0.012798527755080613,0.02091585415530517,0.015306681452258886,0.296158208974461,0.34905547847123586,0.1447888782604707,0.17136811875123925,0.21725384403596593,0.06882102981253979,0.3205050849197306,0.017856088722240315,0.03695037791468536,0.02513843495054857,0.04943705267103837,0.0401181642920605
520500,0.05123928638270314,0.003811547805291582,0.08900319101285703,0.10922665442615909,0.2661071559654502,0.07590927340604026,0.19487594354426818,0.05136067385512888,0.12260698918465351,0.07396967525859566,0.12992716132852422,5.574765064983531,0.33830676186313724,0.12815888814330378,0.2481572602845432,0.01486345253742627,0.02376503063903357,0.015527066885823615,0.2997499056211481,0.3976935304142728,0.1436274198776175,0.1975163682801906,0.24443298960265025,0.09945944481715685,0.34965910252891064,0.01848537573062714,0.037386742056988,0.026229738769835365,0.0523620105328888,0.042860851282362944
520800,0.14172545705802264,0.0013579526931266628,0.10103699071839856,0.08713282589938842,0.21698818214743198,0.0883250110288003,0.23862352606227688,0.05021649676514528,0.11967578471424645,0.06516680932114127,0.14372194428096918,4.995913162386557,0.28961339337932657,0.1501658636810106,0.17617259848521627,0.01084439847564056,0.019471114738536244,0.017651465432713564,0.3272293489673501,0.3717413143699275,0.18309167578659213,0.1665681938873007,0.22612674929477095,0.016300252526605163,0.3393860931291002,0.018606116146472118,0.03999749037201639,0.025463571224221937,0.0498987151440744,0.042429053070875966
521100,0.007247852910403196,0.002990550262026659,0.06035941016882873,0.07129145797026837,0.18112040133750185,0.05247652072580422,0.13264523559433172,0.0348025757453172,0.08371161051289278,0.05255556883948742,0.07562590591326313,3.7387051942144325,0.23766859202565627,0.07796153408681761,0.171274425176982,0.010775719521951999,0.017093657235967896,0.010297806065203474,0.20356406739117006,0.26882084169190534,0.08770103081222658,0.13507020763153577,0.1724696315990215,0.09054304197787388,0.23304373253512978,0.012580005995992849,0.024627276785565755,0.018273082944126884,0.035980253206822965,0.02890320094268617
521400,0.05307223717874621,0.0031364364381119003,0.08469470698472747,0.09382304753714976,0.2266367286809725,0.07110519160206508,0.18664175420597218,0.045353674326335636,0.10854177663468079,0.0655337758499499,0.1033146316930953,4.790867225619259,0.29350499011264475,0.11437090785780413,0.20185373738662804,0.012805229109751792,0.020908423933420295,0.014119679084572567,0.2762540733566823,0.3348531507514565,0.1275816644866552,0.1689034705750032,0.21544919288812991,0.08109585055073865,0.3039657153066031,0.016594467949403224,0.033711610007230774,0.02370091332169011,0.04636374518224784,0.03770364360463674
521700,0.03456752393889673,0.002261630716610341,0.05835539358618291,0.06513778432696427,0.1595490759984486,0.04854921775811505,0.12690412824392894,0.03183430663543163,0.07608833675990212,0.046135875627008716,0.07524652052860858,3.376342969339415,0.206782145943059,0.07952030319728465,0.14492678264929282,0.009081238492719024,0.014749812735153967,0.009837996449398645,0.19173937848919564,0.23562543307610184,0.08991576381046684,0.11942808878149691,0.15048572464043275,0.061409706250380225,0.21298814426083368,0.011618121085994915,0.023470444157020154,0.016595798164885878,0.03270625014178563,0.026439773755228657
522000,0.027167727881774795,0.0021274028427242797,0.0551310669269256,0.05603805145605634,0.14461701727048393,0.04555656517798212,0.1198355603135326,0.02977522965070989,0.07094775507489004,0.04323103999622191,0.06765554379806105,3.078466380354044,0.19127801118740706,0.07172045238275615,0.13385856263394658,0.008530014834200017,0.013815336194447525,0.009216653637849959,0.18041727155694787,0.21341615777441092,0.08356289511692694,0.10973582717879538,0.14001330614225793,0.06727031832058827,0.1940475508641626,0.010955861612842455,0.021688616862057586,0.01578755474005078,0.03136073128367656,0.024492839987836135
522300,0.05530144169087947,0.002520068135581255,0.0695476776156454,0.08122478179360826,0.19525572010596903,0.06039254486551471,0.15730169959943652,0.03863323071978897,0.09232205644907765,0.054303666988495536,0.09546387160786907,4.1580050310543655,0.248327379396315,0.1013267385574892,0.17615694171719554,0.010634175335049179,0.01725955140543789,0.012014492802855159,0.2313439667401127,0.2949967870159398,0.11191605119757497,0.14439222762593573,0.18315445502878447,0.05563360377171023,0.2633316192005779,0.014010704288708098,0.02892959259858685,0.01976240754221692,0.038804602724638926,0.0323682681275983
522600,0.06584564715230812,0.002170591343713113,0.07945137342970554,0.07298021079953543,0.19749028411948188,0.07254738821256979,0.18986725257967407,0.043005692917866156,0.10251940919484781,0.058687590691064884,0.11001378762853165,4.335662306870454,0.2641935578391852,0.11119280856573965,0.1783467626440043,0.010903700258303672,0.018199048945980678,0.014080833582518437,0.266090010367634,0.32652555892086355,0.13576043301012675,0.15047171411179505,0.20393628994070667,0.06430864483220944,0.2843702087692819,0.015782137959227782,0.03210555931455161,0.02223736776570462,0.04415946725097086,0.03594628731678995
522900,0.026189917292448683,0.002719294900721536,0.055062235808925664,0.07634021322736118,0.1702968960444693,0.045292336306033576,0.11634798119136036,0.03093423550607355,0.07480999862445259,0.04668487230904361,0.06507010185406159,3.4915949558092088,0.21353578267163442,0.07750302978314494,0.1541209591143229,0.009623592100929557,0.015286241595276806,0.009046967062865008,0.18086046359351826,0.239165632953231,0.07650025404466732,0.12355655542774713,0.1492451804235344,0.05957467114835424,0.21582739004317375,0.011152588409061082,0.02292381174642344,0.01598455516021602,0.030742373344132545,0.025892009969233243
523200,0.022738506422506077,0.003586152593584302,0.047980009073953056,0.07991570502035472,0.18534904293837684,0.0421417539490605,0.10200791102193563,0.030717308657422393,0.07389115961606052,0.048497357555184806,0.05604200524420122,3.572125917417086,0.22683003266988777,0.06201623346095175,0.17848896922642155,0.010942067828310087,0.01641047865398093,0.00798943122115503,0.16560129222636277,0.24743743471650248,0.05652044589362504,0.13193298367510664,0.15960551339523477,0.09553256639505037,0.21149628616445426,0.010819521461151282,0.02077431984220368,0.016008170034069735,0.031420833285409344,0.025447196712534037
523500,0.06088787089761638,0.002207558811349486,0.07585705817514565,0.07477353989589375,0.1909434236251144,0.0651599953170745,0.17120305739436503,0.04039381713254642,0.0962066626996716,0.05645155222717335,0.10663696513436349,4.15193692586471,0.2522777557449203,0.1050633164305097,0.16913385112140134,0.0104877645315824,0.017606727296914926,0.013133293007420832,0.2497886752587064,0.3035752864344943,0.12723774881829542,0.1451353918413787,0.19034188761720117,0.06012110824408978,0.2701146357380111,0.0147474929340774,0.030120082706929452,0.020757390650466334,0.04129439991837103,0.033764721880999105
523800,0.012080086010968216,0.0031580230911600893,0.0580182074501252,0.07355120352587363,0.18284115269518963,0.04929216803564884,0.12540149770990894,0.034029137300628065,0.08173840846419012,0.05102996138447935,0.06916588156813219,3.7628830471003134,0.2342143350829602,0.07871987097249189,0.17834144833927468,0.010853817658130538,0.016796038851829564,0.009687989032677535,0.1943402801110281,0.2637395815787116,0.0800704440263118,0.1344555767772846,0.16598043899248438,0.08597574210779868,0.2297248087681325,0.012258960169553745,0.02418324599351962,0.017750588062185102,0.0350548815052818,0.02824012016966293
524100,0.05667071642439936,0.0017542075482381847,0.06977355546552388,0.06781305717204589,0.17140236946747223,0.06047899292035197,0.15907945819753166,0.036250506304888575,0.08587885354003078,0.05011452178695208,0.09952788821154712,3.690741202649413,0.22392288753553657,0.09448119815419886,0.14516735125887692,0.009043851675720305,0.01546767621204026,0.012015766054972232,0.22772708540934872,0.27592669709628836,0.11734235924073744,0.12958187056033665,0.17425627003834876,0.04380427941046605,0.2432664585621822,0.013151026066935856,0.02690320704996907,0.018407024029691854,0.03686893018606696,0.030406745271569946
524400,0.055698469666452866,0.001930520973445482,0.06752277846495502,0.07219363878216001,0.18347709104376975,0.06112899579382969,0.15743384352172995,0.038256844812067925,0.09071128828679065,0.05231873873448478,0.11411918113807218,3.946239194778858,0.2372978950729916,0.09878195905655218,0.16222973528032014,0.009671821512959866,0.016210788761767958,0.01247589385056358,0.23120125665251834,0.29631356426368427,0.1255780975870664,0.13896228589605641,0.18154250184961285,0.05569017637093765,0.25794966621990056,0.013820956102549076,0.028232708300357956,0.019324940464606755,0.03898377667109543,0.032061416392110687
524700,0.05607581638871295,0.002198231187719557,0.07076507468226367,0.07267690843531938,0.17979306151444518,0.059481391836122555,0.1579446410590748,0.03681578550754949,0.08740103819709333,0.051477149080113804,0.0886721374595254,3.842750122904736,0.2316710184532056,0.09633743513889215,0.15853449801362274,0.0098069515112158,0.016206000795143893,0.011707062660676115,0.22760076269315022,0.27511186450780656,0.10884833352055523,0.13402820152315797,0.17478925031014114,0.04937853661733271,0.246808492211386,0.013403142835088033,0.027428473590951796,0.018880928552540865,0.0374852023476393,0.030773579122453043
525000,0.05725775231579178,0.0017740852035785792,0.06417294746960778,0.06018791130919254,0.15899063989449047,0.05634560176638814,0.14907375158237102,0.03397648142247789,0.08068046511304772,0.046247642798434185,0.08582860121388336,3.483443309313362,0.20903350835627776,0.0899915154619606,0.14369013603111824,0.008666205160359652,0.014390752784819938,0.011011045153146881,0.21029866124392527,0.2571701276041267,0.10553561949254942,0.12007208982750228,0.16041205454461505,0.043373372023907564,0.22605595573502058,0.012410244916416957,0.02540783491950549,0.017394786850452704,0.034699939078194575,0.02844914003851784
525300,0.04594964972774562,0.0014878073322890373,0.05324320572226071,0.04957697843147457,0.12633543388614754,0.04352774785695601,0.11656277514270386,0.026919893452827637,0.0641209289893041,0.03786177954992098,0.06648147530805204,2.772194652607052,0.16776244528621476,0.07183509012189404,0.11157252340744606,0.007005113935662166,0.011820418678006206,0.008772577557444095,0.16958793586476872,0.19913696562805683,0.08366732122229337,0.09606090023439862,0.12555870710016848,0.036044786851327615,0.17952260477098747,0.009869088042023577,0.020248442636500386,0.01386901851646627,0.027524496641703422,0.02249165947169729
525600,0.10346128891070094,0.0010198140076624895,0.07774217362923252,0.059888507000025015,0.16144413621258025,0.06687881828965914,0.1814449127743103,0.0385757367761812,0.09132387005107034,0.04987584155163205,0.11292045932728456,3.75823174353474,0.2194433361640833,0.11251990803476986,0.1357647410770184,0.00829669887376383,0.01485426608963536,0.013574603116445871,0.2512484793028946,0.28079579835202395,0.14229992961247717,0.1262440418359816,0.1725503778048818,0.022926745028556184,0.2549565901243085,0.014311805330258665,0.030169576517593555,0.019647229944368405,0.03928079311213395,0.032385583372771976
525900,0.030739011546465633,0.0018665923358582859,0.04639344631138442,0.04946313041880046,0.13176015934416085,0.0416545620364559,0.10771904210228911,0.02706281390256038,0.06473680764218415,0.037902381631461424,0.06461405507230467,2.833939870945759,0.17294612359710726,0.06757520744349677,0.12863725037827578,0.007633779189760048,0.012104314011949668,0.008282514501615879,0.15871163813022804,0.20608813156797368,0.07698325115800486,0.09938014473139845,0.12606797053930308,0.05772482795477174,0.17914953820749702,0.009905268587075966,0.019860297560839513,0.014104832620944308,0.02814584600327663,0.02245253180156226
526200,0.06086218548268363,0.0009959162692041446,0.05650469277445325,0.049531140347383484,0.1251459163823938,0.04722619606645395,0.12683257937853654,0.028142435299500335,0.06651364630602785,0.03798434879100654,0.08314428592075274,2.793243951807522,0.16625598757330096,0.07794355546678844,0.101788444407795,0.006451483649911438,0.011479776685590082,0.009734144316411175,0.181857409500239,0.20515772867847915,0.1000947813927624,0.09663730942573068,0.12965376014009422,0.02462240231131574,0.18724488819545115,0.010333971470984693,0.021495590272444076,0.01432273952291041,0.028704792121224898,0.023561184846009553
526500,0.06676029138663608,0.0014798199509442611,0.06336112225402246,0.05732031003805105,0.14675831282395535,0.05373366872856167,0.14442992338136662,0.03213717961825324,0.07639203220816171,0.04353696668555784,0.08210297422266422,3.2620327303573156,0.1940813061726132,0.08892365764841514,0.12789458125804742,0.007888389734539203,0.013421839391064339,0.010677217337907052,0.20364466700139872,0.23716044701365746,0.10438725234951818,0.11152258046440977,0.148084779921426,0.03270246159966206,0.21420084546785034,0.0118312729968153,0.024590916278754094,0.016491565058522895,0.03269119338669668,0.0269093738905255
526800,0.0005103611396393148,0.0016275560307548176,0.03354520245331116,0.042144056228323734,0.10396350313396852,0.029059654215004116,0.07256674600465374,0.019621193544836046,0.04682262891074629,0.029675435980784926,0.049022828942447916,2.093822065178241,0.13377661445730382,0.042585022816631124,0.09482362646525644,0.005978786955282089,0.009598019651612333,0.005870066994802414,0.11426372373862392,0.15320455737380456,0.05197551843185977,0.07746627103934856,0.09826989225911831,0.05224852868872176,0.13195615255806104,0.007012133713992341,0.01359180114181413,0.010158537187074046,0.02042006132560914,0.016266675409447373
527100,0.04080021364698183,0.0011177905116142028,0.04712262287515756,0.04301747211636808,0.11340907631983299,0.04156260726463756,0.10934895081756224,0.024609969553978317,0.058365373385179,0.03361411003552206,0.06788309071674803,2.4825688025623798,0.15045184616551666,0.06467349249440701,0.09810584593237337,0.0060300823384480395,0.010324209120298633,0.008214128199448112,0.15478756476588984,0.1883964629489725,0.08099151410351624,0.0864497231527821,0.11763839534074805,0.029419235524649423,0.16434429541411077,0.008954142892754646,0.018319077952313023,0.012503435288557796,0.02508287131072251,0.020663209391152293
527400,0.009328036145397789,0.0017993846049861872,0.039839437613174766,0.04569341019647766,0.11656543472625458,0.034476009166759525,0.08797297939489823,0.022658065004947048,0.05407920045263381,0.03346395639426447,0.05227426067612839,2.4063661367968656,0.15122683795425473,0.05173038445708755,0.10879659801356212,0.006769114743612192,0.010799119075819874,0.0068086256151147495,0.13350055586717957,0.17376490157821678,0.0597720504157806,0.08694669138474609,0.11149347649239871,0.05449604467420244,0.15072282802213266,0.00817974991323922,0.01602551456363699,0.011807894425302834,0.023566216329967915,0.018783097956919903
527700,0.042359761037722876,0.0013176008637216796,0.049280762014056734,0.04550849856904904,0.11936327045701489,0.043313204800021765,0.11465863618052907,0.02580009795457272,0.06139795853902541,0.03537972356296848,0.06446820811123644,2.609323784061207,0.15843472103951228,0.06771018130433504,0.10584454651413466,0.006550463250555083,0.010984660466839102,0.008443651974161526,0.16127507620132064,0.1933272811740565,0.08078603144640795,0.09055533544706407,0.12171931536130387,0.03537417877834059,0.1709657919511045,0.00947080585191884,0.019346543910010894,0.013321654755770851,0.026459820520187805,0.021556582959505022
528000,0.02020499875507653,0.001821769051517208,0.04334163425021842,0.052753919642590574,0.12407054152440367,0.035257377584606786,0.09180688723254349,0.023264522340383564,0.05540806985414548,0.034304358868311624,0.05281762496508691,2.5556233807521203,0.15570084950754648,0.05734998940904745,0.11057718849870213,0.006872450904637617,0.011072376409607898,0.0070057574228172825,0.1393725783991684,0.1779542591137755,0.06103314058997711,0.0907327040576007,0.11426983488399856,0.03989143870528977,0.15870307323984179,0.008340894910084273,0.016853272811012232,0.011902289709510683,0.023519486914935328,0.019427045200345106
528300,0.02648839128386271,0.0017397766972706563,0.04391916172184551,0.04810449511625592,0.12121654980521868,0.037229611741331325,0.09746994914022622,0.023827450720567356,0.056816020109451415,0.034084341944641494,0.052675689395123015,2.56177759802873,0.15568720492677812,0.06003638728573435,0.1131562484376687,0.006842169961196021,0.010938114727423454,0.007232060718280309,0.1427622720828623,0.1833674084764283,0.06392969089333178,0.08957570515367053,0.11501284366985232,0.04052188284003222,0.16057898700564266,0.00861375000849307,0.017403647186171156,0.012231862698811824,0.02427643607519059,0.019914171946716408
528600,0.0012011629211627906,0.0016981437269691924,0.030007629848022077,0.03903786281223631,0.09777656057850947,0.02594025218728291,0.06515124168775088,0.018072383095294242,0.04328818855313443,0.027223422824860677,0.03860707660782481,1.9838800977741577,0.12479995606062033,0.039934896458376556,0.09513062989915255,0.0058027417105606105,0.008963592613532967,0.00512575072726662,0.10219610754933939,0.14051416857014232,0.04257230168925474,0.07201646397531647,0.08913079172997129,0.05021315362963463,0.12119699782720517,0.0064884794365625,0.012605634465856497,0.009439868621981873,0.018806767171071215,0.014951816525965
528900,0.002250352504937325,0.001452845215482057,0.027011893566204037,0.033444956292882466,0.08480345549730828,0.02326540602918925,0.058053811968775904,0.015929929483640137,0.038209192389309976,0.02443282629506882,0.035752931891735784,1.723167927898789,0.11046540673412863,0.03398473317635364,0.08051462529351738,0.005063943459134634,0.007987997076661202,0.004635999856333228,0.09180634118843756,0.12378753965988665,0.039148637789296004,0.06319106213223336,0.07994299305440222,0.04577073837683798,0.10653291308942414,0.005715613566259492,0.011011589023610213,0.008346269431783071,0.016600970805704662,0.013190568877810449
529200,0.02117276159749082,0.0020647375636997367,0.027336748404174216,0.04430324964923926,0.10700374115690181,0.024036952530401834,0.056183214618265254,0.018403001260651308,0.04430058191564967,0.02969636912122553,0.04296629813590158,2.072479584618929,0.13566913169163541,0.03419442618855584,0.103380048762034,0.006467911205717769,0.009932128790708816,0.004983152088200882,0.09888970801511476,0.14765964686749555,0.03994396034400438,0.0787671260624947,0.09481166634787286,0.06945872304742551,0.12491192266623585,0.006488987298773452,0.01211617711984303,0.009653580304124887,0.019318457932492095,0.015146681452755217
529500,0.01014282152946322,0.0016048256001894856,0.03655236210450141,0.03650826465798929,0.10437208942487786,0.0332754158496229,0.08490993223011856,0.021426131069105736,0.051070019023093494,0.03072804858965128,0.04945745319739814,2.2086189595302166,0.13948561963420048,0.04858997473470339,0.10355785724823363,0.006255567497206016,0.009861366187571718,0.0064684895637583395,0.12530257299572156,0.16482719526037215,0.05796330747093492,0.07922555349045979,0.1039189266548135,0.05567145141022678,0.1394408844713837,0.007791915292656881,0.015075590535836625,0.01123223421380004,0.022687146776178224,0.017723476816733807
529800,0.005264857109850141,0.0018421069614689145,0.0393981548197786,0.04823385444412054,0.12273281666794134,0.035216021257568286,0.08809586661561752,0.023345909466904402,0.055524027492147354,0.0343627812974745,0.059211791554119486,2.5043481220010015,0.15698297268820482,0.052103839732133395,0.11409259983955167,0.00695016742992749,0.01107243607720676,0.006993398994588063,0.13523081044316854,0.1848164579538647,0.06261208306968058,0.09113815925559976,0.11723562316581138,0.05567449231054411,0.1568984907003994,0.008316807136601767,0.016223910209561154,0.011966948228774754,0.02413666364247291,0.019432628581846245
530100,0.004562420447932425,0.0015960245232520265,0.030703800739082965,0.033949337887754893,0.09352463134037947,0.027017170198469387,0.06867179461894324,0.018325339189367185,0.04377509796157142,0.026905769362414844,0.039215013971457324,1.9536793337078926,0.12292468474746698,0.04088644913554873,0.09471627689086404,0.00569059577819786,0.008783557429623556,0.005297048604496979,0.10469422386420746,0.141012827680413,0.04526246481592722,0.07014904797637911,0.08898960512669873,0.05139768896943053,0.12004010783800112,0.006636317050542573,0.01278769147963743,0.009627544829022838,0.019377198491518755,0.01512451559990069
530400,0.019146406959471562,0.0020713511803620577,0.026693162229477707,0.03945971541025273,0.10338356098343837,0.025083274150929924,0.05981473290560757,0.018040497561322866,0.04337305652188661,0.028181342480181115,0.03385212180641162,2.029646023282208,0.1316128037789568,0.03382398877814552,0.10625528660463601,0.006396983855864846,0.009500515673302345,0.0047192742660229214,0.09601435992581742,0.14682884648139094,0.034372544521254156,0.0753227195474011,0.09385377225900982,0.06618621603092834,0.12028824317166453,0.006391525118509378,0.011848807086892066,0.00951919292484149,0.01902536404227817,0.014860094614711272
530700,0.028019082168718512,0.001488670942471515,0.0411740349737002,0.04653635871520834,0.11469025601407878,0.03543303109521645,0.09185236090785764,0.022947739636748565,0.05470245621377501,0.03256212487763577,0.05948398032033708,2.431724955150525,0.14747649281247988,0.05827441084311147,0.1037268188263738,0.00631549897325101,0.010320409898710636,0.007184826976782688,0.13752743462182337,0.17517678761876,0.06796419785675312,0.08577634296965186,0.10898651308573903,0.03930988236434274,0.15502661928986328,0.008311038897495848,0.016896600124745476,0.01175449913242943,0.02339904435095974,0.019161600522210165
531000,0.011633845125004427,0.001379436471296458,0.0329062483748217,0.036492988387820446,0.09437823555403924,0.029343662669610637,0.07517220607345365,0.018634914167940053,0.04445226745185238,0.02693500045111108,0.04291791605009365,1.963843786704846,0.12248480499737724,0.043632413338222875,0.08789088814875612,0.005405324190761007,0.008639608118748754,0.005666604473248071,0.11052160084661722,0.14400442971582805,0.050170137086311684,0.07024758692703159,0.0917372566348078,0.04032320112644072,0.12404200585402236,0.006737073369443181,0.013308426257246708,0.00967238530058978,0.019268746433425576,0.015501413099343608
531300,0.01301908444032307,0.0019912244183544203,0.027326166100060334,0.03961963016580228,0.10098107198712825,0.02469935259140499,0.06031457729882561,0.017699593449123086,0.04244032063376579,0.027331296883488676,0.03184360547013654,1.9881168476997182,0.12736615816390184,0.03493343109948199,0.10248287216850116,0.006195070150752713,0.009208656460280906,0.00464505508595181,0.09547674379618343,0.14034112113812824,0.03377416498677377,0.07322876097509123,0.09049184761054363,0.06026718830353417,0.11793545272056605,0.006303182673775609,0.01184744681845018,0.009344834404032554,0.018620977875883682,0.014568236756424824
531600,0.00878722776921137,0.0017132528898713417,0.034905180568031824,0.041606961777560514,0.10834548219658302,0.03182631933371027,0.08020218948860958,0.02100523461801629,0.05036833597648638,0.03065654463798495,0.04787705572400114,2.2463325641194807,0.14071238786696938,0.048220416806259436,0.10526449781789893,0.006347252205486598,0.009940250569670184,0.0062043833489795475,0.12071579329586513,0.16513470338711045,0.054375353131973725,0.0806351855488856,0.10261014593209694,0.053034319046822986,0.14038037853930518,0.0075871764189443525,0.014902185454467087,0.010938027368489145,0.02179193495906162,0.0174487034941464
531900,0.007582354347697162,0.0013733006055218766,0.02307403198531688,0.029531246501043995,0.07778447875086414,0.02062491327431104,0.05057596837887246,0.014423677229558507,0.034356512535353545,0.021971445937033707,0.033294138322801814,1.5536029427513434,0.10023578489823848,0.028765305359172544,0.07614171282782678,0.004671919952919268,0.007221094273198503,0.004091775736874581,0.08068669829626174,0.11342345898471962,0.03425396363530808,0.05786489023375907,0.07320331544460856,0.04689347733620508,0.09518140578674661,0.005139496732475379,0.009637569319771444,0.007546954052486399,0.015323807219537855,0.01187359396740817
532200,0.003050509493853326,0.0016102344258044354,0.030097872918027235,0.03584467129012836,0.09400638776828885,0.027068777531283672,0.06836354736017825,0.018116624588259356,0.04347566355761501,0.02684873353720718,0.03725195734409681,1.9347925676882518,0.12261534994807732,0.0400646095672883,0.09276149147091672,0.005686620411985643,0.008790724846562625,0.005227795603097718,0.1034847020679166,0.13901655934348867,0.04377727664211051,0.06991042445169171,0.08849587321147112,0.051635044292815735,0.1195809554524132,0.006579725601326913,0.012748094175293545,0.00959097864812719,0.019036552956343655,0.014945458938775857
532500,0.029094714220626372,0.0008092460925297473,0.03679062595440996,0.033188017539281134,0.08825363359168392,0.03266587235346208,0.08509561933779253,0.01943741499068352,0.046051472386643866,0.026747333855603017,0.058517564983667114,1.9290341464633478,0.11844521060027802,0.04980255123589927,0.07449631078499408,0.004663625345820321,0.008148458777093026,0.006608895129318171,0.12263793631781539,0.1487799022433265,0.06706625312995129,0.06820761912669582,0.0933108174336823,0.02633497381322769,0.12935598300269646,0.007061006652619994,0.01433557878207381,0.00986996177885402,0.019928801593145806,0.01630718947969001
532800,0.019014630015917078,0.0015447642430004294,0.04090631557485125,0.04538154472488998,0.11868457163124191,0.03710855669058333,0.09456983456816914,0.023544493526735266,0.05568963282135542,0.033091965475442464,0.06273706653973932,2.4745108814554904,0.15197031132151295,0.05631752331810702,0.1096742857216455,0.00649692891800413,0.010483509359815457,0.0072873809319418115,0.13902921752545438,0.18697969613294418,0.06820843092726392,0.08846220946658434,0.11627197991631988,0.043824937526594,0.15814758361677406,0.008406270016848794,0.016679828027179155,0.011897647776052622,0.02422780049918316,0.019695361953381507
533100,0.008988780279068465,0.0011282203956497483,0.02892474028062253,0.027844341596200195,0.07708881160735359,0.024518118805197275,0.06322361717781888,0.01585149666389185,0.037725756248782716,0.023236148138330748,0.038837625770710815,1.6422504864893135,0.10355767487392598,0.03657006515069128,0.07278748846712801,0.004538966262167321,0.00739464245400967,0.004929557644530291,0.09568025598930774,0.12081383719858252,0.045118295967405686,0.058925931673222465,0.07753323747443375,0.03693283841048611,0.10393185990285048,0.005740290388132507,0.011179914948371561,0.00824554333318872,0.016645587050454935,0.013146009425874183
533400,0.014820804939795096,0.0011701855002499428,0.029557291201989244,0.030353762852698196,0.07987541133423548,0.024802966316400443,0.06477213639446688,0.01627188334406071,0.038758992332518005,0.023463398215170628,0.038155665902458225,1.6984252411223117,0.10519032058374478,0.039410958235002624,0.07568991435571348,0.004663826204527766,0.00750213987674897,0.0049953447114887695,0.09742956344552312,0.12154190561989253,0.045554559355785784,0.060409457773673125,0.07706376285320715,0.03582533849525049,0.1071454292913927,0.005934228995890578,0.011748762072471663,0.008492538544892625,0.017044719034437605,0.013463927763510242
533700,0.01952363301279547,0.0010623762289583283,0.0312260448155115,0.03315702886181526,0.08075183314485201,0.025318354774448437,0.06645867203190647,0.016401792423117456,0.03917249414738677,0.023924350131906635,0.04175062771133753,1.7157071018581256,0.10592723898790268,0.04141556122485213,0.0707614643794372,0.004521444599376423,0.007563005085302166,0.005225942136867445,0.10110304916854318,0.12252852343378606,0.049254002821761844,0.06106462898379306,0.07770078237228262,0.029253352177597947,0.11044014845406736,0.005967702700715449,0.012090766329748703,0.008466207920946545,0.016815578892789063,0.013668050590950998
534000,0.00493767909039633,0.001294491145280574,0.029644550885358,0.03159350027414831,0.0865912143827785,0.026909231721120364,0.06775194333229706,0.017505172827476656,0.041762167369078895,0.02556613326820667,0.04410893464575594,1.8055787426169054,0.1151816100769949,0.038721615993488,0.0827141587576179,0.005097388390275626,0.008175667254015195,0.005359005462359789,0.10263711510373952,0.1358520792688651,0.049075682176678015,0.06585135975194589,0.0859563735515394,0.04699861728688148,0.114892634942656,0.006333013664651332,0.012224045001559602,0.009143474668796614,0.018481591391918073,0.014487227633424027
