time,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
192000,1.1261036046761319e-05,1.7192866970106024e-05,3.0810397113612e-05,3.314107104301911e-07,9.381238896821742e-09,6.298286336914316e-08,3.421370564637982e-08,2.1325377019820735e-09,3.488027999765109e-08,9.060306638275506e-08,2.4550836030812206e-08,5.30474082438559e-08,3.822883343218564e-09,2.216463599324925e-07,2.1579952473871344e-06,3.453457253499437e-08,1.460717342638418e-07,1.3090328820908326e-09,8.740137502627476e-09,5.242299039309728e-09,2.0324328886545118e-08,2.324525283370349e-07,1.7059382173556514e-07,3.869924327659646e-07,2.4340067739103688e-08,4.909517059559221e-08,2.407055248454526e-07,1.8283778757677283e-07,8.510617988122249e-09,2.640220486682665e-08,8.679641894104861e-09,2.5134447412256122e-08,2.315355374093997e-08
192300,6.558015780200321e-06,9.625311683691962e-06,1.9048313909308945e-05,2.7240994171506827e-07,9.306361903327343e-09,3.645190815859678e-08,6.893413484476696e-08,1.0607539024931611e-07,1.9837507636566443e-08,3.659949499024151e-08,2.7214952069698484e-08,7.066059737326214e-08,1.0816435747074138e-08,3.7947862807641286e-07,3.078346942686494e-06,7.884315778028395e-08,1.4214926835620645e-07,9.560515934481373e-09,7.056556228235422e-09,2.99230862310651e-10,2.5127178560069297e-08,2.3112767166821868e-07,3.029957014177853e-07,4.924424032992647e-07,1.1227702145788498e-07,7.098351062495567e-08,1.6800061075628037e-07,3.1643995157537574e-07,8.528346029379463e-09,2.8948321073585248e-08,8.470770751500822e-09,2.3029294027310243e-08,2.64258090965086e-08
192600,3.858310822835165e-06,6.3307027815540096e-06,9.299974088605722e-06,1.9071185164420967e-07,6.836955890321406e-09,9.218724983384163e-08,8.589570654748968e-08,1.6285861192955053e-07,2.1446993514473434e-08,7.67853407523944e-08,5.383718360008061e-09,4.168619227584713e-09,6.854840250980487e-09,2.511078633915531e-08,8.788145251514834e-07,1.2206667321379427e-07,5.931682522941628e-08,9.167710146584795e-08,9.790312560653547e-09,4.853333734899934e-09,9.352945085083775e-09,1.8343694563327517e-07,1.4127220993032097e-07,1.1091064777701831e-07,7.870215057437235e-08,2.139182697646902e-08,1.686480857188144e-07,2.4313514757068333e-08,2.934520182407141e-09,9.119318633565854e-09,2.6673347974792705e-09,9.271225565044006e-09,4.043471335535287e-09
192900,1.6176619983099272e-05,2.5676169578048302e-05,4.146561227713619e-05,2.607709248536594e-07,4.646871332170122e-09,1.1319521320274362e-07,1.3909235718756463e-07,3.336595000291709e-09,4.658151908643049e-08,1.37312476056195e-07,3.298780626437292e-08,5.934060709478217e-08,4.087951310793869e-09,9.527917654850171e-08,2.610326809815433e-06,1.1925976650672965e-08,1.252337042956242e-07,9.88655273204131e-08,5.431886052065238e-10,3.818890093043592e-09,1.6375679479097016e-08,2.9490498576478785e-07,1.2936033044752548e-07,2.3275157445823424e-07,2.8984999289605184e-08,1.2216032985179481e-07,1.574891186351124e-07,9.381145815723357e-08,1.1360107521340979e-08,2.215165295638144e-08,1.4836153638952965e-08,4.82236970356098e-08,2.7108875144676858e-08
193200,1.8383824912149294e-05,2.9060083143406246e-05,4.746454580839554e-05,4.031652878211389e-08,2.0444375081751787e-09,1.1413817446737085e-08,2.2556138645768442e-07,6.279741171510977e-08,2.897360928955095e-08,7.690099579349408e-08,1.387991233059438e-08,8.097167381038162e-09,1.1937693500385649e-08,9.423715141565481e-08,1.6470855968009346e-07,5.24146912539436e-08,1.479629929690418e-08,1.4628827216256468e-07,5.552976745093474e-09,4.053653412938729e-09,1.307832064867398e-09,3.310390894739612e-08,6.71641302574244e-08,2.0946316681147437e-08,3.263795633756672e-08,9.287489888265554e-08,1.0086393587016573e-07,1.5472055281406938e-07,4.6217465410336445e-09,5.158248939096666e-09,8.228163039802894e-09,3.438783124920519e-08,9.745953377660044e-09
193500,6.524482248693175e-06,1.0112917912863395e-05,1.741783007247477e-05,1.1770117680498515e-07,2.4613626692371326e-09,8.204542467638021e-08,6.558128973210842e-08,1.6268817404352376e-07,2.783747987677998e-08,7.77984752176053e-08,2.0379992804464564e-08,5.6747659016309626e-08,9.950298363037291e-09,1.6385193646328844e-08,3.1169402845421246e-06,1.51195401087989e-07,8.35232043527867e-08,8.307754484349061e-08,7.562107384728733e-09,4.351569771188224e-09,5.8185776197206e-09,1.8058327100334282e-07,1.441056127760021e-07,1.384724157560413e-08,9.106384624146813e-08,1.2170185925697297e-07,1.1952124623348936e-07,2.1630386015658587e-07,6.8787713303208875e-09,2.003364585334566e-08,9.738023720728961e-09,2.016506073232449e-08,1.6822262693949597e-08
193800,5.543832262588921e-06,8.287355747427227e-06,1.5672538559385885e-05,5.7603422476404376e-08,9.293650293784594e-09,5.5481180538663466e-08,5.0864812806139525e-08,1.309633432811097e-07,3.941070758628484e-08,1.0615758583298884e-07,1.3045323044025281e-08,3.085411037773156e-08,1.653809533763706e-09,2.9880699514706066e-07,1.8427318977387586e-06,1.1540338817894735e-07,1.6577246242377441e-09,1.75795847212612e-07,1.558367301868202e-08,3.00320834867307e-09,9.197947292705067e-09,6.057950940885348e-08,8.810393126168492e-08,3.304962703509773e-07,3.0391277050512144e-08,1.4955026017560158e-07,1.6036466377045144e-08,1.0800889072015707e-09,4.913580653465033e-09,4.723098356862465e-09,9.941899747900607e-09,2.122575892826717e-08,8.951005270319001e-09
194100,1.1180046104897201e-05,1.876038860615381e-05,2.5760592997414733e-05,2.477875042927735e-07,8.222123426548933e-09,6.979283995178776e-08,5.168697470026018e-08,1.8254275602203052e-07,2.1030857055848173e-08,9.610469220433515e-08,1.2075894062490988e-08,1.2630010814973502e-08,1.4603777742649982e-08,3.3863437920444994e-07,3.9877396389442765e-06,6.1855160993218306e-09,1.103247910805294e-07,2.0813571666167263e-07,1.2780347447005624e-08,1.7700756416161312e-09,1.1289593260244146e-08,2.6190384971869207e-08,1.0086420587640532e-07,2.409893653521067e-07,2.6551695953003218e-08,2.944820920447455e-08,2.792630624526282e-07,2.1558953733347153e-08,4.5242458668326435e-09,1.4026028338776086e-08,6.743562153133098e-09,1.3730740988648904e-08,7.942162483232096e-09
194400,1.0948908741426067e-05,1.851706091571259e-05,2.481665485021267e-05,2.463969579480363e-07,2.722387648645963e-09,1.0888363277672397e-07,8.537492846016903e-08,5.4886712064217136e-08,5.9362932347539754e-08,1.756257290708163e-07,2.4231120221429592e-08,4.3377987424264575e-08,1.3897597739287448e-08,2.1728097010509373e-07,3.074260398250317e-06,5.337774666713813e-09,1.1715759740127396e-07,1.6378579204001653e-07,7.124604906039167e-09,3.910976431598101e-09,1.418101192030008e-10,1.8521058819942482e-07,4.740950032555702e-08,9.34690618237255e-08,9.938105449691648e-09,1.3345719906965314e-07,2.6699296995502664e-07,6.345410952235397e-08,8.81861694779218e-09,1.9990501698430307e-08,1.2379373970361485e-08,3.237107648601523e-08,1.9061111800056096e-08
194700,6.274305622611109e-06,1.0169873355891923e-05,1.5482291068735776e-05,2.6144512332848535e-08,8.972804721452121e-10,5.266625180411211e-08,1.5333512237702962e-08,9.096638109440391e-09,2.12138218103064e-08,6.217511838713108e-08,7.02880953440399e-09,1.0521404192331829e-08,8.442455623480782e-10,4.874715386904427e-08,4.383831040399855e-07,1.4960669147967565e-08,1.7641177407767827e-08,1.5674032738388632e-08,1.8124168832400755e-09,7.340617003137595e-11,2.0605739337042905e-13,8.162595577232423e-08,8.153250519171706e-09,2.1128066407527513e-08,9.643954967941681e-09,6.729806756311518e-08,7.796526091397027e-08,1.7276676089750254e-08,2.20721574351046e-09,3.4636826740097604e-09,3.165240514135803e-09,1.031392571348988e-08,5.407322589690011e-09
195000,2.3032768190489605e-06,2.943718151016128e-06,7.937721399287057e-06,7.11305787604033e-08,1.4422951721826394e-09,3.628595379723265e-08,4.958695143386649e-08,2.1446098230626376e-09,1.762748524924973e-08,3.318012176123375e-08,2.259589848563337e-09,5.209493281199684e-09,1.4637244305504282e-08,4.0841086956788786e-08,2.166101822353994e-07,5.396352520392611e-08,2.3780742708368052e-08,4.850635093589517e-08,1.9622703462118807e-09,5.363958166526572e-09,1.2471161880966974e-09,3.856063557350353e-08,7.694768555666087e-08,3.508528578777259e-08,2.812367938531679e-08,6.228027871202357e-09,5.746394293737467e-08,4.760657645874744e-09,1.1734755389625207e-09,4.365446670817619e-09,1.1192753390787402e-09,1.116909231768659e-09,2.8057414169779804e-09
195300,7.187540411734972e-07,4.772871804448187e-07,6.462312676092097e-06,1.9493791114655323e-07,6.930633844604017e-10,2.2955575218475133e-08,1.065548360656976e-07,3.3489499173811055e-08,4.714174650644054e-08,1.098819808476037e-07,1.3268369514207734e-08,2.8538472918171465e-08,2.7087388332347473e-08,1.377492537812941e-07,1.7123406408359187e-06,6.314629530379534e-08,8.114765392974732e-08,1.514858283258036e-07,7.277094482560642e-10,9.217075103151728e-09,1.958646578259504e-09,1.3764562822871085e-09,1.675970935366422e-07,8.954701513630425e-08,3.666998082962891e-08,5.992424689793552e-08,1.6598659868805044e-07,3.115371782769216e-08,5.388145041251846e-09,1.496132995271182e-08,6.903604798935703e-09,1.468452381914176e-08,1.1880239014772087e-08
195600,1.46733951211786e-06,4.594406483704461e-06,2.706706517585644e-06,3.7784286632813746e-07,2.5149304860860866e-09,5.6649007262876694e-08,2.1945709960391468e-07,2.646238783654553e-09,8.577507770723969e-08,2.2078507555534088e-07,2.750317662503221e-08,5.691436655297366e-08,3.4972664764154615e-08,2.2091745677244035e-07,2.9864340618246388e-06,8.937639250916618e-08,1.5975763290043687e-07,2.0878805884194662e-07,3.370246304257307e-10,1.271798311108796e-08,3.4743692367555923e-09,1.6159210503019494e-07,2.2082566886183486e-07,7.293332515700968e-08,6.603926294701523e-08,1.3001869092477136e-07,3.4118029645924253e-07,6.204985680824393e-08,1.0928928872999677e-08,2.835606949247449e-08,1.4048744390038337e-08,3.2684802420135384e-08,2.4369022355585912e-08
195900,2.0979031454260166e-06,5.699499489253412e-06,1.3881089770961808e-06,4.399434345714326e-07,3.6686031990029733e-09,9.16463918088084e-08,2.5718149743170216e-07,4.638628325892569e-08,9.229488284745457e-08,2.473100622069069e-07,2.7210063535676454e-08,5.3567397628739855e-08,3.756792921194574e-08,2.603123618882819e-07,2.8737725372707246e-06,1.2546716021688553e-07,1.7864571333348067e-07,1.9176751919758317e-07,1.785430470135907e-09,1.4054755581582867e-08,4.334616221512988e-09,2.0904779063357637e-07,1.719825206691894e-07,7.488658582133212e-08,9.773950182534463e-08,1.251686967407295e-07,4.248025646802489e-07,3.735141262950492e-08,1.1112774700450245e-08,2.989921910057092e-08,1.3782276653273584e-08,3.154087124812577e-08,2.465348103442011e-08
196200,8.945520768577353e-07,3.4343090149491218e-06,3.4586473773856596e-06,3.558384236157508e-07,3.3805349630711135e-09,6.199089597203056e-08,2.1278158612858533e-07,9.303845871500016e-08,6.685494469138575e-08,1.8337995300043985e-07,1.2309442354307976e-08,2.019009315290532e-08,3.5506474205249106e-08,2.5742828313468635e-07,1.5086060258795442e-06,1.5467866631979632e-07,1.3070943793991319e-07,1.1910094599443255e-07,4.432259004261141e-09,1.311664732384088e-08,6.915996664247359e-10,1.0987015741648065e-07,6.431920951399661e-08,1.1333816019032383e-07,1.235075970384969e-07,5.4132250681959704e-08,3.9289065512093657e-07,3.222961453275275e-08,5.762800014963432e-09,1.8969792847656208e-08,6.011347863932315e-09,1.0523081073188223e-08,1.2871872456798883e-08
196500,4.1575757236955724e-07,2.519454646687791e-06,4.24373899221564e-06,2.974827140178604e-07,2.5492852273600874e-09,4.1159161412451795e-08,1.724402949321302e-07,7.173382954306362e-08,5.7213235038489074e-08,1.5442930134668131e-07,9.572154624493123e-09,1.5182799018020887e-08,3.208845811286665e-08,2.3030339235674546e-07,1.2716928594613819e-06,1.3596680759064839e-07,1.0828336627355384e-07,1.0744975043053273e-07,3.594422537389619e-09,1.1656482001853874e-08,2.0719213011943793e-09,7.10737495523972e-08,5.5506802709714975e-08,1.184998268399795e-07,1.0643510250929467e-07,4.395129593603997e-08,3.356794451292444e-07,2.9537588375205814e-08,4.5712411633758165e-09,1.5734407554646168e-08,4.650708262943226e-09,7.31139948584314e-09,1.0231524072423781e-08
196800,2.6022954457971537e-07,2.1658628739373853e-06,4.337669714971071e-06,2.449180058761158e-07,1.4847856277810934e-09,2.2578831249120412e-08,1.3272295262822809e-07,2.5758701838185516e-08,5.25852925647996e-08,1.3622754124753556e-07,1.1037535330160608e-08,2.0031563963129884e-08,2.7957931081346032e-08,1.926246611105853e-07,1.4250250970349043e-06,9.887940422004249e-08,9.36928543637805e-08,1.1718635306579017e-07,1.4628440681008215e-09,9.916348631122673e-09,2.174040503177821e-09,5.193999896846435e-08,8.268487761142751e-08,1.1085578677239027e-07,7.332806006843384e-08,5.501975408606086e-08,2.65772122531871e-07,1.417959083482856e-09,4.79887773963128e-09,1.5012943777037435e-08,5.502421629444143e-09,1.0331739019875386e-08,1.0731831423527183e-08
197100,1.824553450546773e-07,1.9213450883626138e-06,4.191332386938029e-06,1.9139645957011453e-07,3.8899372611922445e-10,4.252008523053519e-09,9.304164905188372e-08,2.368715712464109e-08,4.8316366019207635e-08,1.186116733720155e-07,1.3079336724786117e-08,2.6286087972948735e-08,2.349285921354749e-08,1.5144574661007937e-07,1.6268294942278771e-06,5.815138592879521e-08,7.961646275589374e-08,1.294112053074059e-07,8.664997608320846e-10,8.058336220528872e-09,2.0149997226326377e-09,3.5658473507282906e-08,1.1577284197983317e-07,9.950880297537879e-08,3.734516695885759e-08,6.901584725937937e-08,1.915887324344112e-07,3.043213325781835e-08,5.212577036672883e-09,1.4548085403021105e-08,6.656343032318546e-09,1.4264863068547129e-08,1.1656240417323716e-08
197400,1.1039460190431782e-07,1.6552365096345056e-06,3.942806870327331e-06,1.3625906092329387e-07,6.559019993801485e-10,1.3706468848795339e-08,5.371863665004639e-08,6.989878897911694e-08,4.320990854012052e-08,9.919300936189757e-08,1.469032895329292e-08,3.155721373104825e-08,1.882580846768178e-08,1.0920928161795018e-07,1.7798023463910795e-06,1.853869235901584e-08,6.439613287057e-08,1.384185353003886e-07,3.0449598398263333e-09,6.147480746676592e-09,1.848931674430787e-09,1.85719812861862e-08,1.4529624081660586e-07,8.683650065677284e-08,2.6237358952130307e-09,8.067038947956462e-08,1.1692114298966771e-07,5.966243321609e-08,5.476131548221019e-09,1.3754515748587437e-08,7.581270722312183e-09,1.7620244818772335e-08,1.2256300863100478e-08
197700,7.81846409836362e-09,1.322248827761996e-06,3.7198361084733733e-06,7.818913871915356e-08,1.7237624660992878e-09,3.291371086788786e-08,1.3083756300602545e-08,1.170846744003029e-07,3.767640777141423e-08,7.834380966187382e-08,1.6212361231282557e-08,3.6730540386997745e-08,1.399791216272206e-08,6.492660276080642e-08,1.922518180208499e-06,2.21683009726803e-08,4.8107175132372504e-08,1.471331287916655e-07,5.256367785477778e-09,4.173095646820002e-09,1.7001866581267677e-09,3.98529209633125e-10,1.7595179713225662e-07,7.35722380795778e-08,3.301242657016701e-08,9.205059825490025e-08,3.879900134506897e-08,8.926121353169947e-08,5.696769278529246e-09,1.2818873074138537e-08,8.46106473773034e-09,2.0886901097583177e-08,1.2771678825629351e-08
198000,1.3994588599075541e-07,9.008266204091342e-07,3.5649821654715197e-06,1.625195267251911e-08,2.8466260459936166e-09,5.407535752510739e-08,2.973660429006486e-08,1.6697304516810618e-07,3.1789113563718274e-08,5.597484431518751e-08,1.7762417314770573e-08,4.2123296850604675e-08,8.982354415820737e-09,1.7884048020277987e-08,2.0680716765753004e-06,6.50051532602447e-08,3.0621350788351265e-08,1.5654877927318012e-07,7.576531402264663e-09,2.1154775708964735e-09,1.5759766824885446e-09,2.181080560603732e-08,2.0950879786596488e-07,5.983192608027821e-08,7.055275830225582e-08,1.0387955029500517e-07,4.441632484031288e-08,1.2041152785968734e-07,5.9088307580168475e-09,1.1789559550834383e-08,9.359126806884888e-09,2.4240918605755724e-08,1.327981635768083e-08
198300,3.366202214749592e-07,3.901968597119776e-07,3.502442126546157e-06,4.945600551309326e-08,4.041339707328007e-09,7.758874431829099e-08,7.487594189115043e-08,2.206812013128001e-07,2.5769075762127613e-08,3.2463049137732014e-08,1.946583694234505e-08,4.804152098358827e-08,3.841151396954956e-09,3.190330488678228e-08,2.2304926190486185e-06,1.1044372882906828e-07,1.214969813645439e-08,1.6774667699337442e-07,1.0055195787117555e-08,1.0103917702508625e-11,1.480643163631612e-09,4.5818858041002386e-08,2.475929576917224e-07,4.591120017494177e-08,1.1048008730085712e-07,1.1688691614608615e-07,1.3310765467622332e-07,1.5397175445741595e-07,6.154223797238956e-09,1.0749396039955172e-08,1.0341395295654365e-08,2.7853694462010026e-08,1.3875514071060024e-08
198600,5.704620846813668e-07,2.0373175857457682e-07,3.465781006184443e-06,1.1554191559071114e-07,5.166668870515423e-09,1.009438292953746e-07,1.192721441611866e-07,2.7054925055836065e-07,1.910706970420506e-08,7.626368869750877e-09,2.068149029810229e-08,5.2827410002009856e-08,1.286124984289927e-09,8.144094465478702e-08,2.3403293027968175e-06,1.5355158922147893e-07,7.16422476898515e-09,1.7579347399987455e-07,1.2330225729328959e-08,2.1101129732414847e-09,1.4413146232072904e-09,7.120715395103616e-08,2.815953763501966e-07,3.1932437138948444e-08,1.4833475603381885e-07,1.2723434394956712e-07,2.20434635878064e-07,1.8438631599337896e-07,6.237364402750245e-09,9.41379596497427e-09,1.1063853833093162e-08,3.075751209280497e-08,1.4116068314251606e-08
198900,8.172330403510841e-07,8.49340210606897e-07,3.3733131630242497e-06,1.7528728335491905e-07,6.007645936279005e-09,1.200682220314775e-07,1.5755409776829765e-07,3.056094399767062e-07,1.150055339849132e-08,1.7661086815223825e-08,2.063853798972559e-08,5.441257400207178e-08,6.064105662062502e-09,1.2543424077193777e-07,2.312854785913032e-06,1.8693674519454362e-07,2.6311298029213503e-08,1.7450111045036465e-07,1.3886641170302028e-08,3.99956689989267e-09,1.4665602066088468e-09,9.507818532483725e-08,3.0002332351841687e-07,1.829120321872324e-08,1.7746720715194897e-07,1.3013462307753798e-07,2.9490557551525853e-07,2.0410084289324004e-07,5.936222180480399e-09,7.522174882979016e-09,1.1110230957456224e-08,3.1748506046369585e-08,1.3493611561443686e-08
199200,1.0359158082451358e-06,1.4975921871496212e-06,3.074043419815098e-06,2.189549945796898e-07,6.232880878087599e-09,1.2856985165399237e-07,1.817729895492448e-07,3.086108506522578e-07,2.2554331735591404e-09,4.254609109466401e-08,1.806796490200213e-08,4.942097575622029e-08,1.0067104483368894e-08,1.561067790589732e-07,2.008792318264341e-06,1.9923789551512527e-07,4.4047418157333595e-08,1.536320013428849e-07,1.391720161336707e-08,5.424041660262446e-09,1.5695320598752005e-09,1.1306715208547757e-07,2.841710369239081e-07,5.3130051469452155e-09,1.8761891595886482e-07,1.1774946528930741e-07,3.3924277431651717e-07,2.0109517606670124e-07,4.8785580020194175e-09,4.600842373747582e-09,9.796835342967825e-09,2.8871610879832588e-08,1.1157737844769144e-08
